"No.","Time","Source","Destination","Protocol","Length","Info"
"10151","27.767223","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10152","27.767223","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10153","27.767327","128.206.20.147","128.206.20.43","UDP","120","60857  >  50952 Len=78"
"10154","27.767720","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10155","27.767818","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10156","27.768225","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10157","27.768226","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10158","27.769743","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10159","27.769744","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10160","27.769744","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10161","27.769746","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10162","27.770424","128.206.20.147","128.206.20.43","UDP","120","60857  >  50952 Len=78"
"10163","27.770732","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10164","27.770834","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10165","27.771237","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10166","27.771442","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10167","27.771914","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10168","27.772237","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10169","27.772238","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10170","27.772366","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10171","27.772801","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10172","27.773239","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10173","27.773437","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10174","27.773738","128.206.20.43","128.206.20.147","UDP","174","62901  >  60857 Len=132"
"10175","27.773739","128.206.20.43","128.206.20.147","UDP","1119","50952  >  60857 Len=1077"
"10176","27.773911","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10177","27.774241","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10178","27.774242","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10179","27.774360","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10180","27.774870","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10181","27.775244","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10182","27.775343","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10183","27.775463","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10184","27.775744","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10185","27.775744","128.206.20.43","128.206.20.147","UDP","1119","50952  >  60857 Len=1077"
"10186","27.775830","128.206.20.147","128.206.20.43","UDP","119","60857  >  50952 Len=77"
"10187","27.776128","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10188","27.776214","128.206.20.147","128.206.20.43","UDP","119","60857  >  50952 Len=77"
"10189","27.776488","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10190","27.776569","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10191","27.776823","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10192","27.777248","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10193","27.777396","128.206.20.147","128.206.20.43","UDP","111","60857  >  50952 Len=69"
"10194","27.777749","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10195","27.777872","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10196","27.778160","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10197","27.778168","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10198","27.778239","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10199","27.778753","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10200","27.778753","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10201","27.778970","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10202","27.779418","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10203","27.779754","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10204","27.780058","128.206.20.147","128.206.20.43","UDP","111","60857  >  50952 Len=69"
"10205","27.780315","128.206.20.147","128.206.20.43","UDP","111","60857  >  50952 Len=69"
"10206","27.780758","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10207","27.780759","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10208","27.780871","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10209","27.781323","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10210","27.781763","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10211","27.781763","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10212","27.781873","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10213","27.782240","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10214","27.782378","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10215","27.782763","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10216","27.782993","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10217","27.783263","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10218","27.783344","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10219","27.783766","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10220","27.784024","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10221","27.784324","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10222","27.784774","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10223","27.785007","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10224","27.785174","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10225","27.785267","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10226","27.785515","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
