"No.","Time","Source","Destination","Protocol","Length","Info"
"20070","386.933158","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20071","386.940549","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20072","386.949543","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20073","386.949543","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20074","386.949543","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20075","386.959228","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20076","386.959541","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20077","386.960040","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20078","386.963045","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20079","386.967847","128.206.20.147","128.206.20.43","UDP","83","64513  >  50499 Len=41"
"20080","386.968012","128.206.20.147","128.206.20.43","UDP","83","64513  >  50498 Len=41"
"20081","386.968163","128.206.20.43","128.206.20.147","UDP","83","50499  >  64513 Len=41"
"20082","386.968921","128.206.20.43","128.206.20.147","UDP","83","50498  >  64513 Len=41"
"20083","386.970550","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20084","386.970550","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20085","386.970550","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20086","386.980048","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20087","386.980339","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20088","386.980339","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20089","386.990065","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20090","386.993885","128.206.20.43","128.206.20.147","UDP","293","50499  >  64513 Len=251"
"20091","386.997183","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"20092","386.999382","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20093","387.001238","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20094","387.001239","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20095","387.007061","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20096","387.007695","128.206.20.147","128.206.20.43","UDP","50","64513  >  50498 Len=8"
"20097","387.007931","128.206.20.43","128.206.20.147","UDP","60","50498  >  64513 Len=8"
"20098","387.008884","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20099","387.021161","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20100","387.022289","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20101","387.022289","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20102","387.029541","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20103","387.032998","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20104","387.032998","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20105","387.033399","128.206.20.147","128.206.20.43","UDP","50","64513  >  62430 Len=8"
