"No.","Time","Source","Destination","Protocol","Length","Info"
"1883","6.505865","128.206.20.43","128.206.20.147","UDP","323","50494  >  64513 Len=281"
"1884","6.512123","128.206.20.43","128.206.20.147","UDP","186","50496  >  64513 Len=144"
"1885","6.525988","128.206.20.43","128.206.20.147","UDP","83","50496  >  64513 Len=41"
"1886","6.526091","128.206.20.43","128.206.20.147","UDP","83","50494  >  64513 Len=41"
"1887","6.532671","128.206.20.43","128.206.20.147","UDP","204","50496  >  64513 Len=162"
"1888","6.606323","128.206.20.43","128.206.20.147","UDP","83","57987  >  64513 Len=41"
"1889","6.640292","128.206.20.43","128.206.20.147","UDP","83","50500  >  64513 Len=41"
"1890","8.459097","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"1891","8.555125","128.206.20.147","128.206.20.43","UDP","65","64513  >  40102 Len=23"
"1892","8.555515","128.206.20.147","128.206.20.43","UDP","65","64513  >  40102 Len=23"
"1893","8.558548","128.206.20.43","128.206.20.147","WireGuard","65","Handshake Initiation, sender=0x0D9A1227[Malformed Packet]"
"1894","8.558713","128.206.20.43","128.206.20.147","WireGuard","65","Handshake Response, sender=0x0D9A1227, receiver=0xA243C1B2[Malformed Packet]"
"1895","8.558871","128.206.20.147","128.206.20.43","UDP","65","64513  >  40102 Len=23"
"1896","8.558911","128.206.20.43","128.206.20.147","WireGuard","65","Cookie Reply, receiver=0x0D9A1128[Malformed Packet]"
"1897","8.558982","128.206.20.147","128.206.20.43","UDP","65","64513  >  40102 Len=23"
"1898","8.561934","128.206.20.147","128.206.20.43","UDP","203","64513  >  40102 Len=161"
"1899","8.564286","128.206.20.43","128.206.20.147","WireGuard","64","Transport Data, receiver=0x815C162E, counter=14820157011161238024"
"1900","8.570608","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1901","8.571667","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1902","8.575947","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1903","8.578179","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1904","8.582020","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1905","8.688045","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1906","8.689391","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1907","8.693195","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1908","8.693771","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1909","8.697724","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1910","9.212507","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"1911","9.688185","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1912","9.689520","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1913","10.212592","Micro-St_64:16:69","Broadcast","ARP","60","Who has 128.206.21.62? Tell 128.206.20.43"
"1914","10.689769","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1915","10.696102","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1916","11.691036","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1917","11.692682","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1918","11.697011","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1919","11.700030","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1920","12.134908","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1921","12.138173","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1922","12.142435","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1923","12.143411","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1924","12.147573","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1925","12.149142","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1926","12.679968","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1927","12.682170","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1928","13.687120","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1929","13.691152","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1930","13.974715","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1931","13.975633","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1932","13.979584","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1933","13.982192","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1934","14.687956","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1935","14.694482","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1936","15.213177","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","Who has 128.206.20.147? Tell 128.206.20.43"
"1937","15.213191","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","128.206.20.147 is at 48:4d:7e:b6:d8:16"
"1938","15.688112","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1939","15.689666","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1940","15.694455","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1941","15.695809","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1942","15.987405","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1943","15.991558","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1944","16.687566","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1945","16.693664","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1946","17.689879","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1947","17.692891","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1948","17.928580","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1949","17.930673","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1950","18.688317","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1951","18.691173","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1952","19.688304","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1953","19.691039","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1954","19.948961","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1955","19.950668","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1956","20.680583","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1957","20.682784","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1958","21.689748","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1959","21.691287","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1960","21.985981","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1961","21.990582","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1962","22.688004","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1963","22.690125","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1964","23.688747","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1965","23.691170","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1966","24.248929","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1967","24.250167","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1968","24.687932","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1969","24.690131","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1970","25.688468","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1971","25.690253","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1972","26.201981","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1973","26.206177","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1974","26.683772","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1975","26.684843","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1976","26.688665","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1977","26.690668","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1978","26.694418","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1979","26.695610","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1980","27.686890","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1981","27.689685","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1982","27.693881","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1983","27.695200","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1984","27.987362","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1985","27.990199","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1986","28.687452","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1987","28.689170","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1988","28.693047","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1989","28.694359","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1990","29.687324","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1991","29.689499","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1992","29.832981","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1993","29.834605","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1994","30.100275","128.206.20.43","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1995","30.688229","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1996","30.689484","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"1997","30.693314","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"1998","30.694403","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"1999","30.769182","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","Who has 128.206.20.43? Tell 128.206.20.147"
"2000","30.770714","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","128.206.20.43 is at 4c:cc:6a:64:16:69"
"2001","31.687098","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2002","31.689231","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2003","31.905347","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2004","31.908684","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2005","32.688041","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2006","32.689847","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2007","33.100495","128.206.20.43","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2008","33.685637","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2009","33.689318","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2010","34.240966","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2011","34.242174","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2012","34.687450","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2013","34.690170","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2014","35.682886","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2015","35.688422","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2016","35.883785","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2017","35.885163","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2018","36.100660","128.206.20.43","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2019","36.212061","Micro-St_64:16:69","Dell_b6:d8:16","ARP","60","Who has 128.206.20.147? Tell 128.206.20.43"
"2020","36.212076","Dell_b6:d8:16","Micro-St_64:16:69","ARP","42","128.206.20.147 is at 48:4d:7e:b6:d8:16"
"2021","36.688706","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2022","36.690670","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2023","37.863170","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2024","37.865170","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2025","38.164103","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2026","38.165688","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2027","38.688282","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2028","38.689987","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2029","39.113673","128.206.20.43","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2030","39.686892","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2031","39.689397","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2032","39.693028","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2033","39.695001","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2034","39.699198","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2035","39.700827","128.206.20.43","128.206.20.147","UDP","64","40102  >  64513 Len=22"
"2036","39.704763","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2037","39.710173","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
"2038","39.881500","128.206.20.147","128.206.20.43","UDP","463","64513  >  40102 Len=421"
"2039","39.883837","128.206.20.43","128.206.20.147","UDP","89","40102  >  64513 Len=47"
