"No.","Time","Source","Destination","Protocol","Length","Info"
"8235","33.029968","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8236","33.034565","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8237","33.040019","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8238","33.041093","128.206.20.43","128.206.20.147","UDP","539","49640  >  61938 Len=497"
"8239","33.048408","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8240","33.049977","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8241","33.051746","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8242","33.051789","128.206.20.147","128.206.20.43","UDP","101","61938  >  49637 Len=59"
"8243","33.051802","128.206.20.147","128.206.20.43","UDP","99","61938  >  49640 Len=57"
"8244","33.056374","128.206.20.43","128.206.20.147","UDP","641","49640  >  61938 Len=599"
"8245","33.056877","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8246","33.056878","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8247","33.059980","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8248","33.070007","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8249","33.073515","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8250","33.077938","128.206.20.43","128.206.20.147","UDP","444","49640  >  61938 Len=402"
"8251","33.079992","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8252","33.086063","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8253","33.089985","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8254","33.093473","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8255","33.096004","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8256","33.100016","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8257","33.109199","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8258","33.110533","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8259","33.118181","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8260","33.119988","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8261","33.125214","128.206.20.43","128.206.20.147","UDP","587","49640  >  61938 Len=545"
"8262","33.129976","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8263","33.135587","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8264","33.139836","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8265","33.139955","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8266","33.143459","128.206.20.43","128.206.20.147","UDP","647","49640  >  61938 Len=605"
"8267","33.149123","128.206.20.43","128.206.20.147","UDP","1049","49640  >  61938 Len=1007"
"8268","33.150088","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8269","33.159997","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8270","33.162265","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8271","33.167668","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8272","33.169997","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8273","33.171189","128.206.20.43","128.206.20.147","UDP","348","49640  >  61938 Len=306"
"8274","33.173436","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8275","33.179965","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8276","33.185140","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8277","33.189980","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
